Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
Clorox Co/The,CLX,5.95,10/15/2017,1.8144921,1.8144921,AT MATURITY,400000000,USD,US,10/3/2007,FIXED,BBB+,Baa1
Ventas Realty LP / Ventas Capital Corp,VTR,4,4/30/2019,2.5604581,2.44892798,CALLABLE,600000000,USD,US,4/12/2012,FIXED,BBB+,Baa1
Ventas Realty LP / Ventas Capital Corp,VTR,4,4/30/2019,2.5604581,2.44892798,CALLABLE,600000000,USD,US,4/12/2012,FIXED,BBB+,Baa1
PSEG Power LLC,PEG,2.45,11/15/2018,2.4852488,2.4852488,CALLABLE,250000000,USD,US,11/5/2013,FIXED,BBB+,Baa1
Becton Dickinson and Co,BDX,6.375,8/1/2019,2.3622478,2.3622478,AT MATURITY,664855000,USD,US,3/26/2015,FIXED,BBB+,Baa2
WEC Energy Group Inc,WEC,1.65,6/15/2018,1.6440809,1.6440809,AT MATURITY,300000000,USD,US,6/4/2015,FIXED,BBB+,A3
Grain Spectrum Funding II LLC,GRSPEC,3.29,10/10/2019,3.2890942896,3.2890535338,CALL/SINK,196545000,USD,US,9/16/2014,FIXED,BBB+,#N/A N/A
Magellan Midstream Partners LP,MMP,6.55,7/15/2019,3.2693209,3.2693209,AT MATURITY,550000000,USD,US,6/19/2009,FIXED,BBB+,Baa1
Capital One Bank USA NA,COF,2.3,6/5/2019,2.5003398,2.5003398,CALLABLE,750000000,USD,US,6/3/2014,FIXED,BBB+,Baa1
CRH America Inc,CRHID,8.125,7/15/2018,2.3086569,2.3086569,AT MATURITY,650000000,USD,US,7/16/2008,FIXED,BBB+,Baa2
Huntington National Bank/The,HBAN,1.7,2/26/2018,2.0673553,2.0673553,CALLABLE,500000000,USD,US,2/19/2015,FIXED,BBB+,A3
RELX Capital Inc,REEDLN,8.625,1/15/2019,2.5852229,2.5852229,AT MATURITY,950000000,USD,US,1/13/2009,FIXED,BBB+,Baa1
Agilent Technologies Inc,A,6.5,11/1/2017,2.8132735,2.8132735,AT MATURITY,600000000,USD,US,10/24/2007,FIXED,BBB+,Baa2
Och-Ziff Finance Co LLC,OZM,4.5,11/20/2019,4.6868571,4.6868571,AT MATURITY,400000000,USD,US,11/13/2014,FIXED,BBB+,#N/A N/A
AGL Capital Corp,GAS,5.25,8/15/2019,2.7704908,2.7704908,AT MATURITY,300000000,USD,US,8/5/2009,FIXED,BBB+,Baa1
Amphenol Corp,APH,1.55,9/15/2017,1.9207155,1.9207155,AT MATURITY,375000000,USD,US,9/9/2014,FIXED,BBB+,Baa1
Sempra Energy,SRE,6.15,6/15/2018,2.3013741,2.3013741,AT MATURITY,500000000,USD,US,6/9/2008,FIXED,BBB+,Baa1
WEA Finance LLC / Westfield UK & Europe Finance PLC,WFDAU,2.7,9/17/2019,2.6753109,2.67509549,CALLABLE,1250000000,USD,US,9/10/2014,FIXED,BBB+,A3
Medco Health Solutions Inc,ESRX,7.125,3/15/2018,1.9968843,1.9968843,AT MATURITY,1200000000,USD,US,3/13/2008,FIXED,BBB+,Baa2
CSX Corp,CSX,7.375,2/1/2019,2.0872704,2.0872704,AT MATURITY,500000000,USD,US,1/14/2009,FIXED,BBB+,Baa1
CSX Corp,CSX,7.375,2/1/2019,2.0872704,2.0872704,AT MATURITY,500000000,USD,US,1/14/2009,FIXED,BBB+,Baa1
Wilmington Trust Corp,MTB,8.5,4/2/2018,2.0141973786,2.0141973786,AT MATURITY,200000000,USD,US,3/27/2008,FIXED,BBB+,A3
Motiva Enterprises LLC,MTVD,5.75,1/15/2020,3.5652399,3.5652399,AT MATURITY,1000000000,USD,US,1/6/2010,FIXED,BBB+,A2 /*-
Public Service Co of New Mexico,PNM,7.95,5/15/2018,2.1231377,2.1231377,AT MATURITY,350000000,USD,US,5/8/2008,FIXED,BBB+,Baa2
Cameron International Corp,CAM,6.375,7/15/2018,2.5894108,2.5894108,AT MATURITY,450000000,USD,US,6/23/2008,FIXED,BBB+ /*+,Baa1 /*+
Huntington National Bank/The,HBAN,2.2,4/1/2019,2.1804711,2.18022207,CALLABLE,500000000,USD,US,2/26/2014,FIXED,BBB+,A3
JB Hunt Transport Services Inc,JBHT,2.4,3/15/2019,2.123426,2.123426,AT MATURITY,250000000,USD,US,3/3/2014,FIXED,BBB+,Baa1
Becton Dickinson and Co,BDX,1.8,12/15/2017,1.7262155,1.7262155,AT MATURITY,1250000000,USD,US,12/4/2014,FIXED,BBB+,Baa2
NextEra Energy Capital Holdings Inc,NEE,2.056,9/1/2017,1.7969023,1.7969023,AT MATURITY,649994000,USD,US,8/5/2015,FIXED,BBB+,Baa1
Dr Pepper Snapple Group Inc,DPS,6.82,5/1/2018,1.630996898,1.630996898,AT MATURITY,1199695000,USD,US,12/12/2008,FIXED,BBB+,Baa1
SunTrust Bank/Atlanta GA,STI,7.25,3/15/2018,2.0020765,2.0020765,AT MATURITY,500000000,USD,US,3/12/2008,FIXED,BBB+,Baa1
NiSource Finance Corp,NI,6.4,3/15/2018,1.8913915,1.8913915,AT MATURITY,800000000,USD,US,8/28/2007,FIXED,BBB+,Baa2
Principal Financial Group Inc,PFG,1.85,11/15/2017,1.7365975,1.7365975,AT MATURITY,300000000,USD,US,11/13/2012,FIXED,BBB+,Baa1
ERAC USA Finance LLC,ENTERP,2.35,10/15/2019,2.6535057,2.6535057,AT MATURITY,500000000,USD,US,6/30/2014,FIXED,BBB+,Baa1
BAE Systems Holdings Inc,BALN,6.375,6/1/2019,2.3398366,2.3398366,AT MATURITY,1000000000,USD,US,6/1/2009,FIXED,BBB+,Baa2
HCP Inc,HCP,3.75,2/1/2019,2.3814819,2.26475563,CALLABLE,450000000,USD,US,1/18/2012,FIXED,BBB+,Baa1
HCP Inc,HCP,3.75,2/1/2019,2.3814819,2.26475563,CALLABLE,450000000,USD,US,1/18/2012,FIXED,BBB+,Baa1
American Financial Group Inc/OH,AFG,9.875,6/15/2019,3.4175784,3.4175784,AT MATURITY,350000000,USD,US,6/10/2009,FIXED,BBB+,Baa1
Omnicom Group Inc,OMC,6.25,7/15/2019,2.0598889,2.0598889,AT MATURITY,500000000,USD,US,6/24/2009,FIXED,BBB+,Baa1
National Retail Properties Inc,NNN,6.875,10/15/2017,1.7426421,1.7426421,AT MATURITY,250000000,USD,US,9/4/2007,FIXED,BBB+,Baa1
Morgan Stanley,MS,2.45,10/3/2018,2.2019062,2.2019062,AT MATURITY,2357000,USD,US,9/23/2013,FIXED,BBB+,A3
ERAC USA Finance LLC,ENTERP,2.8,11/1/2018,2.345511,2.345511,AT MATURITY,500000000,USD,US,7/18/2013,FIXED,BBB+,Baa1
Ventas Realty LP / Ventas Capital Corp,VTR,2,2/15/2018,1.9514084,1.94971233,CALLABLE,700000000,USD,US,12/6/2012,FIXED,BBB+,Baa1
Republic Services Inc,RSG,5.5,9/15/2019,2.6130524,2.6130524,AT MATURITY,650000000,USD,US,6/29/2010,FIXED,BBB+,Baa3
National City Corp,PNC,6.875,5/15/2019,2.4402295,2.4402295,AT MATURITY,700000000,USD,US,4/28/1999,FIXED,BBB+,A3
Ameritech Capital Funding Corp,T,6.45,1/15/2018,2.6878479,2.6878479,AT MATURITY,300000000,USD,US,1/15/1998,FIXED,BBB+,WR
Pacific LifeCorp,PACLIF,6,2/10/2020,2.8842174,2.8842174,AT MATURITY,450000000,USD,US,2/4/2010,FIXED,BBB+,Baa1
Dominion Resources Inc/VA,D,2.5,12/1/2019,2.3732997,2.37087366,CALLABLE,700000000,USD,US,11/17/2014,FIXED,BBB+,Baa2
Apache Corp,APA,7.625,7/1/2019,2.8219,2.8219,AT MATURITY,150000000,USD,US,6/22/1999,FIXED,BBB+,Baa1 /*-
Quest Diagnostics Inc,DGX,4.75,1/30/2020,2.385709,2.385709,AT MATURITY,500000000,USD,US,11/12/2009,FIXED,BBB+,Baa2
Apache Corp,APA,7,2/1/2018,3.6095856,3.6095856,AT MATURITY,150000000,USD,US,1/29/1998,FIXED,BBB+,Baa1 /*-
Humana Inc,HUM,6.3,8/1/2018,2.8066844,2.8066844,AT MATURITY,300000000,USD,US,7/29/2003,FIXED,BBB+ /*+,Baa3 /*+
21st Century Fox America Inc,FOXA,8.25,8/10/2018,2.1731088,2.1731088,AT MATURITY,250000000,USD,US,8/3/1993,FIXED,BBB+,Baa1
BAE Systems Holdings Inc,BALN,6.375,6/1/2019,2.4942378,2.4942378,AT MATURITY,1000000000,USD,US,6/1/2009,FIXED,BBB+,Baa2
Devon OEI Operating LLC,DVN,8.25,7/1/2018,5.0133014,5.0133014,AT MATURITY,125000000,USD,US,#N/A Field Not Applicable,FIXED,BBB+,WR
WEA Finance LLC / Westfield UK & Europe Finance PLC,WFDAU,1.75,9/15/2017,2.0965973,2.0965973,AT MATURITY,750000000,USD,US,9/10/2014,FIXED,BBB+,A3
Continental Airlines 2010-1 Class B Pass Through Trust,UAL,6,1/12/2019,4.3509879242,3.4537646282,SINK/EXT,64492000,USD,US,11/17/2010,FIXED,BBB+,Baa3
Monsanto Co,MON,1.85,11/15/2018,1.8492409,1.8492409,AT MATURITY,300000000,USD,US,11/4/2013,FIXED,BBB+,A3
Dr Pepper Snapple Group Inc,DPS,2.6,1/15/2019,1.9938613,1.9938613,AT MATURITY,250000000,USD,US,11/7/2011,FIXED,BBB+,Baa1
Church & Dwight Co Inc,CHD,2.45,12/15/2019,2.1293609,2.12285371,CALLABLE,300000000,USD,US,12/4/2014,FIXED,BBB+,Baa1
Monsanto Co,MON,5.125,4/15/2018,1.9336518,1.9336518,AT MATURITY,300000000,USD,US,4/10/2008,FIXED,BBB+,A3
Southern Co/The,SO,1.3,8/15/2017,1.7741507,1.7741507,AT MATURITY,400000000,USD,US,8/19/2014,FIXED,BBB+,Baa1
WR Berkley Corp,WRB,6.15,8/15/2019,2.9810112,2.9810112,AT MATURITY,150000000,USD,US,8/19/2004,FIXED,BBB+,Baa2
Realty Income Corp,O,6.75,8/15/2019,2.3431654,2.3431654,AT MATURITY,550000000,USD,US,8/30/2007,FIXED,BBB+,Baa1
Associates Corp of North America,C,6.95,11/1/2018,2.2985328,2.2985328,AT MATURITY,1000000000,USD,US,10/27/1998,FIXED,BBB+,Baa1
Berkshire Hathaway Energy Co,BRKHEC,5.75,4/1/2018,1.8101261,1.8101261,AT MATURITY,650000000,USD,US,7/22/2008,FIXED,BBB+,A3
Duke Energy Corp,DUK,6.25,6/15/2018,2.0020759,2.0020759,AT MATURITY,250000000,USD,US,6/11/2008,FIXED,BBB+,Baa1
Compass Bank,BCOMPS,1.85,9/29/2017,1.4642028,1.44434526,CALLABLE,400000000,USD,US,9/24/2014,FIXED,BBB+,Baa3
Capital One NA/Mclean VA,COF,1.5,9/5/2017,1.8357578,1.8357578,CALLABLE,750000000,USD,US,9/2/2014,FIXED,BBB+,Baa1
CenterPoint Energy Inc,CNP,6.5,5/1/2018,2.0050795,2.0050795,AT MATURITY,300000000,USD,US,5/1/2008,FIXED,BBB+,Baa1
WR Berkley Corp,WRB,7.375,9/15/2019,2.5237254,2.5237254,AT MATURITY,300000000,USD,US,9/9/2009,FIXED,BBB+,Baa2
Republic Services Inc,RSG,3.8,5/15/2018,2.1431708,2.1431708,AT MATURITY,700000000,USD,US,5/2/2011,FIXED,BBB+,Baa3
ERAC USA Finance LLC,ENTERP,6.375,10/15/2017,2.1255399,2.1255399,AT MATURITY,1000000000,USD,US,10/10/2007,FIXED,BBB+,Baa1
Enterprise Products Operating LLC,EPD,6.65,4/15/2018,2.7679583,2.7679583,AT MATURITY,349690000,USD,US,9/24/2009,FIXED,BBB+,Baa1
Hartford Financial Services Group Inc/The,HIG,6.3,3/15/2018,2.0263118,2.0263118,AT MATURITY,500000000,USD,US,2/28/2008,FIXED,BBB+,Baa2
Dominion Resources Inc/VA,D,6.4,6/15/2018,2.0322201,2.0322201,AT MATURITY,500000000,USD,US,6/12/2008,FIXED,BBB+,Baa2
Prologis LP,PLD,2.75,2/15/2019,2.141811,2.12566902,CALLABLE,400000000,USD,US,8/8/2013,FIXED,BBB+,Baa1
Prologis LP,PLD,2.75,2/15/2019,2.141811,2.12566902,CALLABLE,400000000,USD,US,8/8/2013,FIXED,BBB+,Baa1
McKesson Corp,MCK,7.5,2/15/2019,2.2446199,2.2446199,AT MATURITY,350000000,USD,US,2/9/2009,FIXED,BBB+,Baa2
Express Scripts Holding Co,ESRX,7.25,6/15/2019,2.3421477,2.3421477,AT MATURITY,500000000,USD,US,6/4/2009,FIXED,BBB+,Baa2
Johnson Controls Inc,JCI,7.125,7/15/2017,2.2470111,2.2470111,AT MATURITY,150000000,USD,US,7/8/1997,FIXED,BBB+ /*,Baa2
Capital One Bank USA NA,COF,2.15,11/21/2018,2.3150294,2.3150294,CALLABLE,600000000,USD,US,11/18/2013,FIXED,BBB+,Baa1
PPL Capital Funding Inc,PPL,1.9,6/1/2018,2.1717230466,2.1717230466,CALLABLE,250000000,USD,US,5/21/2013,FIXED,BBB+,Baa2
BNSF Railway Co,BNSF,8.15,1/1/2020,2.7329827,2.7329827,AT MATURITY,31688000,USD,US,#N/A Field Not Applicable,FIXED,BBB+,A1
Prologis,PLD,7.375,10/30/2019,3.0601602,3.0601602,AT MATURITY,600000000,USD,US,10/27/2009,FIXED,BBB+,WR
ITC Holdings Corp,ITC,6.05,1/31/2018,2.1062409,2.1062409,AT MATURITY,385000000,USD,US,1/15/2008,FIXED,BBB+,Baa2
NiSource Finance Corp,NI,6.8,1/15/2019,2.624842,2.624842,AT MATURITY,500000000,USD,US,5/15/2008,FIXED,BBB+,Baa2
Prologis LP,PLD,4,1/15/2018,2.1544072,1.89553962,CALLABLE,175000000,USD,US,11/9/2010,FIXED,BBB+,Baa1
Laclede Group Inc/The,LG,2.55,8/15/2019,2.5498617,2.5498617,CALLABLE,125000000,USD,US,8/12/2014,FIXED,BBB+,Baa2
CVS Health Corp,CVS,6.6,3/15/2019,2.4861755,2.4861755,AT MATURITY,1000000000,USD,US,3/10/2009,FIXED,BBB+,Baa1
Realty Income Corp,O,2,1/31/2018,2.1481198,2.1481198,CALLABLE,350000000,USD,US,10/2/2012,FIXED,BBB+,Baa1
Berkshire Hathaway Energy Co,BRKHEC,2,11/15/2018,1.9453624,1.94396495,CALLABLE,350000000,USD,US,3/27/2014,FIXED,BBB+,A3
NiSource Finance Corp,NI,5.25,9/15/2017,2.9616837,2.9616837,AT MATURITY,450000000,USD,US,9/7/2005,FIXED,BBB+,Baa2
Kimco Realty Corp,KIM,6.875,10/1/2019,2.6834598,2.6834598,AT MATURITY,300000000,USD,US,9/17/2009,FIXED,BBB+,Baa1
KeyBank NA/Cleveland OH,KEY,4.625,6/15/2018,2.1425484,2.1425484,AT MATURITY,100000000,USD,US,6/3/2003,FIXED,BBB+,Baa1 /*-
Alliance Pipeline LP/United States,ALPIPE,6.996,12/31/2019,#N/A N/A,#N/A N/A,SINKABLE,350000000,USD,US,3/1/2001,FIXED,BBB+,Baa2
Macy's Retail Holdings Inc,M,8.5,6/1/2019,3.2012303,3.2012303,AT MATURITY,200000000,USD,US,5/31/2000,FIXED,BBB+ /*-,Baa2
KeyBank NA/Cleveland OH,KEY,5.7,11/1/2017,2.5394608,2.5394608,AT MATURITY,200000000,USD,US,10/24/2002,FIXED,BBB+,Baa1 /*-
Grain Spectrum Funding LLC,GRSPEC,4,10/10/2018,3.8490227,3.8162772,CALLABLE,330050000,USD,US,9/26/2013,FIXED,BBB+,#N/A N/A
21st Century Fox America Inc,FOXA,7.25,5/18/2018,1.6626412,1.6626412,AT MATURITY,350000000,USD,US,7/30/1998,FIXED,BBB+,Baa1
Bank of America Corp,BAC,8.4,11/1/2019,2.5906265,2.5906265,PUTABLE,200000000,USD,US,10/25/1989,FIXED,BBB+,Baa1
CareFusion Corp,CFN,6.375,8/1/2019,3.5646159581,3.5646159581,AT MATURITY,700000000,USD,US,1/6/2010,FIXED,BBB+,WR
Kansas City Power & Light Co,GXP,6.375,3/1/2018,1.9738117,1.9738117,AT MATURITY,350000000,USD,US,3/6/2008,FIXED,BBB+,Baa1
Goldman Sachs Group Inc/The,GS,1.748,9/15/2017,1.3110655,1.3110655,AT MATURITY,300000000,USD,US,2/26/2014,FIXED,BBB+,A3
BNSF Railway Co,BNSF,6.55,1/1/2020,2.2825776,2.2825776,AT MATURITY,15384000,USD,US,#N/A Field Not Applicable,FIXED,BBB+,A1
Citicorp Lease Pass-Through Trust 1999-1,C,8.04,12/15/2019,3.6342717,3.6342717,AT MATURITY,307625000,USD,US,11/29/1999,FIXED,BBB+,A3
BorgWarner Inc,BWA,8,10/1/2019,3.2829996,3.2829996,AT MATURITY,150000000,USD,US,9/23/1999,FIXED,BBB+,Baa1
Cleveland Electric Illuminating Co/The,FE,7.88,11/1/2017,0.9365561,0.9365561,AT MATURITY,300000000,USD,US,#N/A Field Not Applicable,FIXED,BBB+,Baa1
Northwest Airlines 2007-1 Class B Pass Through Trust,DAL,8.028,11/1/2017,4.4627741292,4.2529841756,SINK/EXT,115845000,USD,US,10/2/2007,FIXED,BBB+,Baa2
US Airways 1998-1B Pass Through Trust,AAL,7.35,1/30/2018,#N/A Field Not Applicable,#N/A Field Not Applicable,SINK/EXT,81282000,USD,US,12/4/1998,FIXED,BBB+,Ba1
Cleveland Electric Illuminating Co/The,FE,8.875,11/15/2018,2.1676021,2.1676021,AT MATURITY,300000000,USD,US,11/13/2008,FIXED,BBB+,Baa1
US Airways 1999-1B Pass Through Trust,AAL,9.01,1/20/2019,#N/A N/A,#N/A N/A,SINK/EXT,83384000,USD,US,8/24/1999,FIXED,BBB+,Ba1
Cleco Power LLC,CNL,6.65,6/15/2018,2.5117871,2.5117871,AT MATURITY,250000000,USD,US,5/28/2008,FIXED,BBB+ /*-,A3
GATX Rail Corp 2000-1 Pass-Through Trust,GMT,8.1,1/13/2020,5.0655521917,4.2463009678,SINKABLE,119869000,USD,US,4/5/2000,FIXED,BBB+,Baa1
Litton Industries Inc,NOC,6.75,4/15/2018,1.8138125,1.8138125,AT MATURITY,200000000,USD,US,4/7/1998,FIXED,BBB+,Baa1
Prologis LP,PLD,6.625,12/1/2019,2.674759,2.674759,AT MATURITY,250000000,USD,US,11/17/2009,FIXED,BBB+,Baa1
ITC Holdings Corp,ITC,5.5,1/15/2020,2.991564,2.991564,AT MATURITY,200000000,USD,US,12/8/2009,FIXED,BBB+,Baa2
Public Service Co of New Mexico,PNM,7.5,8/1/2018,2.6958378,2.6958378,AT MATURITY,135000000,USD,US,8/3/1998,FIXED,BBB+,Baa2
Becton Dickinson and Co,BDX,4.9,4/15/2018,2.4483183,2.4483183,AT MATURITY,200000000,USD,US,4/4/2003,FIXED,BBB+,Baa2
Realty Income Corp,O,5.375,9/15/2017,1.7644057,1.7644057,AT MATURITY,175000000,USD,US,9/8/2005,FIXED,BBB+,Baa1
Berkshire Hathaway Energy Co,BRKHEC,2.4,2/1/2020,2.2123608,2.20877368,CALLABLE,350000000,USD,US,12/1/2014,FIXED,BBB+,A3
Prologis LP,PLD,7.375,10/30/2019,2.7979829,2.7979829,AT MATURITY,386361000,USD,US,5/3/2011,FIXED,BBB+,Baa1
West Penn Power Co,FE,5.95,12/15/2017,1.9515777,1.9515777,AT MATURITY,275000000,USD,US,12/6/2007,FIXED,BBB+,A2
Berkshire Hathaway Energy Co,BRKHEC,2.4,2/1/2020,2.2123608,2.20877368,CALLABLE,350000000,USD,US,12/1/2014,FIXED,BBB+,A3
WEA Finance LLC / Westfield UK & Europe Finance PLC,WFDAU,2.7,9/17/2019,2.763507,2.763507,CALLABLE,1250000000,USD,US,9/10/2014,FIXED,BBB+,A3
BNSF Railway Co,BNSF,8.15,1/1/2020,2.4936646,2.4936646,AT MATURITY,2506000,USD,US,#N/A Field Not Applicable,FIXED,BBB+,A1
Motiva Enterprises LLC,MTVD,5.75,1/15/2020,3.4764776,3.4764776,AT MATURITY,1000000000,USD,US,1/6/2010,FIXED,BBB+,A2 /*-
Mississippi Power Co,SO,5.55,3/1/2019,3.7694746,3.7694746,AT MATURITY,125000000,USD,US,3/3/2009,FIXED,BBB+,Baa3
WEA Finance LLC / Westfield UK & Europe Finance PLC,WFDAU,1.75,9/15/2017,1.9652192,1.9652192,AT MATURITY,750000000,USD,US,9/10/2014,FIXED,BBB+,A3
ERAC USA Finance LLC,ENTERP,2.8,11/1/2018,2.2929299,2.2929299,AT MATURITY,500000000,USD,US,7/18/2013,FIXED,BBB+,Baa1
Receipts on Corporate Securities Trust Series CHR 1998-1,ROCSTR,6.5,8/1/2017,#N/A N/A,#N/A N/A,SINKABLE,59622751,USD,US,#N/A Field Not Applicable,FIXED,BBB+,A3
Computer Sciences Corp,CSC,6.5,3/15/2018,2.4808392,2.4808392,AT MATURITY,1000000000,USD,US,2/27/2008,FIXED,BBB+,Baa2
Computer Sciences Corp,CSC,6.5,3/15/2018,2.4808392,2.4808392,AT MATURITY,1000000000,USD,US,2/27/2008,FIXED,BBB+,Baa2
Tampa Electric Co,TE,6.1,5/15/2018,2.3501341,2.3501341,AT MATURITY,250000000,USD,US,5/13/2008,FIXED,BBB+,A2
BNSF Railway Co,BNSF,3.8,1/1/2020,2.4032784,2.4032784,AT MATURITY,6195000,USD,US,#N/A Field Not Applicable,FIXED,BBB+,A1
New York State Electric & Gas Corp,IBESM,6.15,12/15/2017,2.3910899,2.3910899,AT MATURITY,200000000,USD,US,11/29/2007,FIXED,BBB+,A3
BNSF Railway Co,BNSF,6.55,1/1/2020,2.1526835,2.1526835,AT MATURITY,3978000,USD,US,#N/A Field Not Applicable,FIXED,BBB+,A1
ERAC USA Finance LLC,ENTERP,2.35,10/15/2019,2.459373,2.459373,AT MATURITY,500000000,USD,US,6/30/2014,FIXED,BBB+,Baa1
Citicorp Lease Pass-Through Trust 1999-1,C,8.04,12/15/2019,3.6342717,3.6342717,AT MATURITY,307625000,USD,US,11/29/1999,FIXED,BBB+,A3
Tiers Trust/United States,TIERS,7.22,8/15/2017,#N/A N/A,#N/A N/A,SINKABLE,58072000,USD,US,8/26/1997,FIXED,BBB+,Baa1 /*-
Mississippi Power Co,SO,5.6,11/15/2017,2.5165488,2.5165488,AT MATURITY,35000000,USD,US,11/8/2007,FIXED,BBB+,Baa3
Verizon Delaware LLC,VZ,8.375,9/15/2019,3.4797879,3.4797879,PUTABLE,15000000,USD,US,10/2/1989,FIXED,BBB+,WR
West Penn Power Co,FE,5.95,12/15/2017,1.8066442,1.8066442,AT MATURITY,275000000,USD,US,12/6/2007,FIXED,BBB+,A2
ITC Holdings Corp,ITC,5.5,1/15/2020,2.991564,2.991564,AT MATURITY,200000000,USD,US,12/8/2009,FIXED,BBB+,Baa2
Pacific LifeCorp,PACLIF,6,2/10/2020,2.8551624,2.8551624,AT MATURITY,450000000,USD,US,2/4/2010,FIXED,BBB+,Baa1
Cleveland Electric Illuminating Co/The,FE,7.88,11/1/2017,3.224404,3.224404,AT MATURITY,4135000,USD,US,#N/A Field Not Applicable,FIXED,BBB+,Baa1
Norfolk Southern Corp,NSC,5.75,4/1/2018,1.8931827,1.8931827,AT MATURITY,600000000,USD,US,4/1/2008,FIXED,BBB+,Baa1
ITC Holdings Corp,ITC,6.05,1/31/2018,2.1062409,2.1062409,AT MATURITY,385000000,USD,US,1/15/2008,FIXED,BBB+,Baa2
Citicorp Lease Pass-Through Trust 1999-1,C,8.04,12/15/2019,3.6342717,3.6342717,AT MATURITY,307625000,USD,US,11/29/1999,FIXED,BBB+,A3
ERAC USA Finance LLC,ENTERP,6.375,10/15/2017,1.955967,1.955967,AT MATURITY,1000000000,USD,US,10/10/2007,FIXED,BBB+,Baa1
Grain Spectrum Funding LLC,GRSPEC,4,10/10/2018,#N/A N/A,#N/A N/A,CALLABLE,330050000,USD,US,9/26/2013,FIXED,BBB+,#N/A N/A
Ohio Edison Co,FE,8.25,10/15/2018,3.3041787,3.3041787,AT MATURITY,25000000,USD,US,10/16/2008,FIXED,BBB+,A2
Citigroup Inc,C,2.45,9/16/2018,2.1568126,2.1568126,AT MATURITY,1000000,USD,US,9/9/2013,FIXED,BBB+,Baa1
Corporate Bond Backed Certificates,CBBCS,6.5,11/15/2017,#N/A N/A,#N/A N/A,SINKABLE,21864000,USD,US,2/23/1998,FIXED,BBB+,Baa1
Grain Spectrum Funding II LLC,GRSPEC,3.29,10/10/2019,#N/A N/A,#N/A N/A,CALL/SINK,196545000,USD,US,9/16/2014,FIXED,BBB+,#N/A N/A
Norfolk Southern Corp,NSC,5.75,4/1/2018,1.8931827,1.8931827,AT MATURITY,600000000,USD,US,4/1/2008,FIXED,BBB+,Baa1
